,State,County,Temperature,Precipitation,Avg Condition,Target,Nitrogen,Phosphorus,Potasium,pH,Humidity
939,Kansas,Sedgwick County,14,205.75,109.875,apple,33.0,143.0,204.0,92.0,5.8
940,Kansas,Seward County,13,125.0,69.0,apple,33.0,143.0,204.0,92.0,5.8
941,Kansas,Shawnee County,13,245.75,129.375,apple,33.0,143.0,204.0,92.0,5.8
942,Kansas,Sheridan County,12,111.0,61.5,apple,33.0,143.0,204.0,92.0,5.8
943,Kansas,Sherman County,11,105.5,58.25,apple,33.0,143.0,204.0,92.0,5.8
944,Kansas,Smith County,12,165.0,88.5,apple,33.0,143.0,204.0,92.0,5.8
945,Kansas,Stafford County,13,189.25,101.125,apple,33.0,143.0,204.0,92.0,5.8
946,Kansas,Stanton County,13,97.25,55.125,apple,33.0,143.0,204.0,92.0,5.8
947,Kansas,Stevens County,13,114.25,63.625,apple,33.0,143.0,204.0,92.0,5.8
948,Kansas,Sumner County,14,196.75,105.375,apple,33.0,143.0,204.0,92.0,5.8
949,Kansas,Thomas County,12,110.5,61.25,apple,33.0,143.0,204.0,92.0,5.8
950,Kansas,Trego County,12,116.75,64.375,apple,33.0,143.0,204.0,92.0,5.8
951,Kansas,Wabaunsee County,13,225.5,119.25,apple,33.0,143.0,204.0,92.0,5.8
952,Kansas,Wallace County,12,123.75,67.875,apple,33.0,143.0,204.0,92.0,5.8
953,Kansas,Washington County,12,179.75,95.875,apple,33.0,143.0,204.0,92.0,5.8
954,Kansas,Wichita County,12,126.25,69.125,apple,33.0,143.0,204.0,92.0,5.8
955,Kansas,Wilson County,14,303.0,158.5,coconut,40.0,22.0,29.0,100.0,5.7
956,Kansas,Woodson County,14,311.25,162.625,coconut,40.0,22.0,29.0,100.0,5.7
957,Kansas,Wyandotte County,13,254.75,133.875,apple,33.0,143.0,204.0,92.0,5.8
958,Kentucky,Adair County,13,358.75,185.875,rice,97.0,59.0,43.0,84.0,6.3
959,Kentucky,Allen County,14,336.0,175.0,coconut,40.0,22.0,29.0,100.0,5.7
960,Kentucky,Anderson County,13,359.5,186.25,rice,97.0,59.0,43.0,84.0,6.3
961,Kentucky,Ballard County,14,292.0,153.0,coconut,40.0,22.0,29.0,100.0,5.7
962,Kentucky,Barren County,14,363.75,188.875,rice,97.0,59.0,43.0,84.0,6.3
963,Kentucky,Bath County,13,340.25,176.625,coffee,91.0,21.0,26.0,57.4,7.3
964,Kentucky,Bell County,12,353.75,182.875,coffee,91.0,21.0,26.0,57.4,7.3
965,Kentucky,Boone County,13,303.5,158.25,coconut,40.0,22.0,29.0,100.0,5.7
966,Kentucky,Bourbon County,13,327.75,170.375,coconut,40.0,22.0,29.0,100.0,5.7
967,Kentucky,Boyd County,13,310.5,161.75,coconut,40.0,22.0,29.0,100.0,5.7
968,Kentucky,Boyle County,13,365.75,189.375,rice,97.0,59.0,43.0,84.0,6.3
969,Kentucky,Bracken County,13,301.0,157.0,coconut,40.0,22.0,29.0,100.0,5.7
970,Kentucky,Breathitt County,13,339.75,176.375,coffee,91.0,21.0,26.0,57.4,7.3
971,Kentucky,Breckinridge County,13,328.25,170.625,coconut,40.0,22.0,29.0,100.0,5.7
972,Kentucky,Bullitt County,14,351.25,182.625,coffee,91.0,21.0,26.0,57.4,7.3
973,Kentucky,Butler County,14,329.0,171.5,coconut,40.0,22.0,29.0,100.0,5.7
974,Kentucky,Caldwell County,14,305.5,159.75,coconut,40.0,22.0,29.0,100.0,5.7
975,Kentucky,Calloway County,14,339.0,176.5,coffee,91.0,21.0,26.0,57.4,7.3
976,Kentucky,Campbell County,13,283.25,148.125,coconut,40.0,22.0,29.0,100.0,5.7
977,Kentucky,Carlisle County,15,314.25,164.625,coconut,40.0,22.0,29.0,100.0,5.7
978,Kentucky,Carroll County,13,322.5,167.75,coconut,40.0,22.0,29.0,100.0,5.7
979,Kentucky,Carter County,12,306.75,159.375,coconut,40.0,22.0,29.0,100.0,5.7
980,Kentucky,Casey County,13,367.0,190.0,rice,97.0,59.0,43.0,84.0,6.3
981,Kentucky,Christian County,14,306.0,160.0,coconut,40.0,22.0,29.0,100.0,5.7
982,Kentucky,Clark County,13,351.25,182.125,coffee,91.0,21.0,26.0,57.4,7.3
983,Kentucky,Clay County,13,378.5,195.75,rice,97.0,59.0,43.0,84.0,6.3
984,Kentucky,Clinton County,14,381.75,197.875,rice,97.0,59.0,43.0,84.0,6.3
985,Kentucky,Crittenden County,14,296.0,155.0,coconut,40.0,22.0,29.0,100.0,5.7
986,Kentucky,Cumberland County,14,357.5,185.75,rice,97.0,59.0,43.0,84.0,6.3
987,Kentucky,Daviess County,14,266.75,140.375,apple,33.0,143.0,204.0,92.0,5.8
988,Kentucky,Edmonson County,14,376.5,195.25,rice,97.0,59.0,43.0,84.0,6.3
989,Kentucky,Elliott County,13,300.25,156.625,coconut,40.0,22.0,29.0,100.0,5.7
990,Kentucky,Estill County,13,373.5,193.25,rice,97.0,59.0,43.0,84.0,6.3
991,Kentucky,Fayette County,13,349.25,181.125,coffee,91.0,21.0,26.0,57.4,7.3
992,Kentucky,Fleming County,12,325.0,168.5,coconut,40.0,22.0,29.0,100.0,5.7
993,Kentucky,Floyd County,13,298.5,155.75,coconut,40.0,22.0,29.0,100.0,5.7
994,Kentucky,Franklin County,13,349.25,181.125,coffee,91.0,21.0,26.0,57.4,7.3
995,Kentucky,Fulton County,14,346.75,180.375,coffee,91.0,21.0,26.0,57.4,7.3
996,Kentucky,Gallatin County,13,302.25,157.625,coconut,40.0,22.0,29.0,100.0,5.7
997,Kentucky,Garrard County,13,358.25,185.625,rice,97.0,59.0,43.0,84.0,6.3
998,Kentucky,Grant County,13,290.25,151.625,coconut,40.0,22.0,29.0,100.0,5.7
999,Kentucky,Graves County,14,334.0,174.0,coconut,40.0,22.0,29.0,100.0,5.7
1000,Kentucky,Grayson County,13,355.5,184.25,rice,97.0,59.0,43.0,84.0,6.3
1001,Kentucky,Green County,14,367.75,190.875,rice,97.0,59.0,43.0,84.0,6.3
1002,Kentucky,Greenup County,13,305.5,159.25,coconut,40.0,22.0,29.0,100.0,5.7
1003,Kentucky,Hancock County,13,301.5,157.25,coconut,40.0,22.0,29.0,100.0,5.7
1004,Kentucky,Hardin County,13,362.0,187.5,rice,97.0,59.0,43.0,84.0,6.3
1005,Kentucky,Harlan County,12,336.5,174.25,coconut,40.0,22.0,29.0,100.0,5.7
1006,Kentucky,Harrison County,13,301.5,157.25,coconut,40.0,22.0,29.0,100.0,5.7
1007,Kentucky,Hart County,14,384.75,199.375,rice,97.0,59.0,43.0,84.0,6.3
1008,Kentucky,Henderson County,14,242.0,128.0,apple,33.0,143.0,204.0,92.0,5.8
1009,Kentucky,Henry County,13,344.75,178.875,coffee,91.0,21.0,26.0,57.4,7.3
1010,Kentucky,Hickman County,14,338.5,176.25,coffee,91.0,21.0,26.0,57.4,7.3
1011,Kentucky,Hopkins County,14,289.5,151.75,coconut,40.0,22.0,29.0,100.0,5.7
1012,Kentucky,Jackson County,13,376.5,194.75,rice,97.0,59.0,43.0,84.0,6.3
1013,Kentucky,Jefferson County,14,336.0,175.0,coconut,40.0,22.0,29.0,100.0,5.7
1014,Kentucky,Jessamine County,13,355.5,184.25,rice,97.0,59.0,43.0,84.0,6.3
1015,Kentucky,Johnson County,13,290.75,151.875,coconut,40.0,22.0,29.0,100.0,5.7
1016,Kentucky,Kenton County,13,290.25,151.625,coconut,40.0,22.0,29.0,100.0,5.7
1017,Kentucky,Knott County,13,311.25,162.125,coconut,40.0,22.0,29.0,100.0,5.7
1018,Kentucky,Knox County,13,382.25,197.625,rice,97.0,59.0,43.0,84.0,6.3
1019,Kentucky,Larue County,13,372.75,192.875,rice,97.0,59.0,43.0,84.0,6.3
1020,Kentucky,Laurel County,13,378.5,195.75,rice,97.0,59.0,43.0,84.0,6.3
1021,Kentucky,Lawrence County,13,285.75,149.375,coconut,40.0,22.0,29.0,100.0,5.7
1022,Kentucky,Lee County,13,367.0,190.0,rice,97.0,59.0,43.0,84.0,6.3
1023,Kentucky,Leslie County,13,347.25,180.125,coffee,91.0,21.0,26.0,57.4,7.3
1024,Kentucky,Letcher County,13,301.0,157.0,coconut,40.0,22.0,29.0,100.0,5.7
1025,Kentucky,Lewis County,12,315.0,163.5,coconut,40.0,22.0,29.0,100.0,5.7
1026,Kentucky,Lincoln County,13,362.0,187.5,rice,97.0,59.0,43.0,84.0,6.3
1027,Kentucky,Livingston County,14,313.75,163.875,coconut,40.0,22.0,29.0,100.0,5.7
1028,Kentucky,Logan County,14,320.75,167.375,coconut,40.0,22.0,29.0,100.0,5.7
1029,Kentucky,Lyon County,14,315.5,164.75,coconut,40.0,22.0,29.0,100.0,5.7
1030,Kentucky,McCracken County,14,306.0,160.0,coconut,40.0,22.0,29.0,100.0,5.7
1031,Kentucky,McCreary County,13,390.0,201.5,rice,97.0,59.0,43.0,84.0,6.3
1032,Kentucky,McLean County,14,261.5,137.75,apple,33.0,143.0,204.0,92.0,5.8
1033,Kentucky,Madison County,13,355.5,184.25,rice,97.0,59.0,43.0,84.0,6.3
1034,Kentucky,Magoffin County,13,313.75,163.375,coconut,40.0,22.0,29.0,100.0,5.7
1035,Kentucky,Marion County,13,368.25,190.625,rice,97.0,59.0,43.0,84.0,6.3
1036,Kentucky,Marshall County,14,324.5,169.25,coconut,40.0,22.0,29.0,100.0,5.7
1037,Kentucky,Martin County,13,311.75,162.375,coconut,40.0,22.0,29.0,100.0,5.7
1038,Kentucky,Mason County,12,304.75,158.375,coconut,40.0,22.0,29.0,100.0,5.7
1039,Kentucky,Meade County,13,336.5,174.75,coconut,40.0,22.0,29.0,100.0,5.7
1040,Kentucky,Menifee County,13,358.25,185.625,rice,97.0,59.0,43.0,84.0,6.3
1041,Kentucky,Mercer County,13,361.25,187.125,rice,97.0,59.0,43.0,84.0,6.3
1042,Kentucky,Metcalfe County,14,360.0,187.0,rice,97.0,59.0,43.0,84.0,6.3
1043,Kentucky,Monroe County,14,348.0,181.0,coffee,91.0,21.0,26.0,57.4,7.3
1044,Kentucky,Montgomery County,13,346.75,179.875,coffee,91.0,21.0,26.0,57.4,7.3
1045,Kentucky,Morgan County,13,317.5,165.25,coconut,40.0,22.0,29.0,100.0,5.7
1046,Kentucky,Muhlenberg County,14,294.0,154.0,coconut,40.0,22.0,29.0,100.0,5.7
1047,Kentucky,Nelson County,13,359.5,186.25,rice,97.0,59.0,43.0,84.0,6.3
1048,Kentucky,Nicholas County,13,316.25,164.625,coconut,40.0,22.0,29.0,100.0,5.7
1049,Kentucky,Ohio County,14,302.25,158.125,coconut,40.0,22.0,29.0,100.0,5.7
1050,Kentucky,Oldham County,13,343.5,178.25,coffee,91.0,21.0,26.0,57.4,7.3
1051,Kentucky,Owen County,13,322.0,167.5,coconut,40.0,22.0,29.0,100.0,5.7
1052,Kentucky,Owsley County,13,366.5,189.75,rice,97.0,59.0,43.0,84.0,6.3
1053,Kentucky,Pendleton County,13,286.5,149.75,coconut,40.0,22.0,29.0,100.0,5.7
1054,Kentucky,Perry County,13,328.25,170.625,coconut,40.0,22.0,29.0,100.0,5.7
1055,Kentucky,Pike County,13,320.0,166.5,coconut,40.0,22.0,29.0,100.0,5.7
1056,Kentucky,Powell County,13,376.5,194.75,rice,97.0,59.0,43.0,84.0,6.3
1057,Kentucky,Pulaski County,13,368.25,190.625,rice,97.0,59.0,43.0,84.0,6.3
1058,Kentucky,Robertson County,13,303.0,158.0,coconut,40.0,22.0,29.0,100.0,5.7
1059,Kentucky,Rockcastle County,13,368.25,190.625,rice,97.0,59.0,43.0,84.0,6.3
1060,Kentucky,Rowan County,12,335.25,173.625,coconut,40.0,22.0,29.0,100.0,5.7
1061,Kentucky,Russell County,13,370.25,191.625,rice,97.0,59.0,43.0,84.0,6.3
1062,Kentucky,Scott County,13,337.75,175.375,coconut,40.0,22.0,29.0,100.0,5.7
1063,Kentucky,Shelby County,13,353.75,183.375,coffee,91.0,21.0,26.0,57.4,7.3
1064,Kentucky,Simpson County,14,335.25,174.625,coconut,40.0,22.0,29.0,100.0,5.7
1065,Kentucky,Spencer County,13,352.5,182.75,coffee,91.0,21.0,26.0,57.4,7.3
1066,Kentucky,Taylor County,13,365.0,189.0,rice,97.0,59.0,43.0,84.0,6.3
1067,Kentucky,Todd County,14,293.25,153.625,coconut,40.0,22.0,29.0,100.0,5.7
1068,Kentucky,Trigg County,14,318.25,166.125,coconut,40.0,22.0,29.0,100.0,5.7
1069,Kentucky,Trimble County,13,336.5,174.75,coconut,40.0,22.0,29.0,100.0,5.7
1070,Kentucky,Union County,14,258.5,136.25,apple,33.0,143.0,204.0,92.0,5.8
1071,Kentucky,Warren County,14,348.5,181.25,coffee,91.0,21.0,26.0,57.4,7.3
1072,Kentucky,Washington County,13,363.25,188.125,rice,97.0,59.0,43.0,84.0,6.3
1073,Kentucky,Wayne County,13,376.5,194.75,rice,97.0,59.0,43.0,84.0,6.3
1074,Kentucky,Webster County,14,266.0,140.0,apple,33.0,143.0,204.0,92.0,5.8
1075,Kentucky,Whitley County,13,392.5,202.75,rice,97.0,59.0,43.0,84.0,6.3
1076,Kentucky,Wolfe County,13,351.75,182.375,coffee,91.0,21.0,26.0,57.4,7.3
1077,Kentucky,Woodford County,13,355.5,184.25,rice,97.0,59.0,43.0,84.0,6.3
1078,Louisiana,Acadia Parish,20,461.75,240.875,,,,,,
1079,Louisiana,Allen Parish,19,415.25,217.125,rice,97.0,59.0,43.0,84.0,6.3
1080,Louisiana,Ascension Parish,20,590.5,305.25,,,,,,
1081,Louisiana,Assumption Parish,21,536.0,278.5,,,,,,
1082,Louisiana,Avoyelles Parish,19,452.75,235.875,,,,,,
1083,Louisiana,Beauregard Parish,19,429.25,224.125,,,,,,
1084,Louisiana,Bienville Parish,18,341.75,179.875,coffee,91.0,21.0,26.0,57.4,7.3
1085,Louisiana,Bossier Parish,18,336.5,177.25,coffee,91.0,21.0,26.0,57.4,7.3
1086,Louisiana,Caddo Parish,18,345.5,181.75,coffee,91.0,21.0,26.0,57.4,7.3
1087,Louisiana,Calcasieu Parish,20,437.5,228.75,,,,,,
1088,Louisiana,Caldwell Parish,18,315.0,166.5,coconut,40.0,22.0,29.0,100.0,5.7
1089,Louisiana,Cameron Parish,21,444.5,232.75,,,,,,
1090,Louisiana,Catahoula Parish,19,384.75,201.875,rice,97.0,59.0,43.0,84.0,6.3
1091,Louisiana,Claiborne Parish,17,365.75,191.375,rice,97.0,59.0,43.0,84.0,6.3
1092,Louisiana,Concordia Parish,19,449.5,234.25,,,,,,
1093,Louisiana,De Soto Parish,18,334.75,176.375,coffee,91.0,21.0,26.0,57.4,7.3
1094,Louisiana,East Baton Rouge Parish,19,563.25,291.125,,,,,,
1095,Louisiana,East Carroll Parish,18,342.25,180.125,coffee,91.0,21.0,26.0,57.4,7.3
1096,Louisiana,East Feliciana Parish,19,557.5,288.25,,,,,,
1097,Louisiana,Evangeline Parish,19,454.75,236.875,,,,,,
1098,Louisiana,Franklin Parish,18,319.5,168.75,coconut,40.0,22.0,29.0,100.0,5.7
1099,Louisiana,Grant Parish,18,423.5,220.75,rice,97.0,59.0,43.0,84.0,6.3
1100,Louisiana,Iberia Parish,20,483.25,251.625,,,,,,
1101,Louisiana,Iberville Parish,20,535.25,277.625,,,,,,
1102,Louisiana,Jackson Parish,18,337.75,177.875,coffee,91.0,21.0,26.0,57.4,7.3
1103,Louisiana,Jefferson Parish,21,614.75,317.875,,,,,,
1104,Louisiana,Jefferson Davis Parish,20,434.25,227.125,,,,,,
1105,Louisiana,Lafayette Parish,20,490.25,255.125,,,,,,
1106,Louisiana,Lafourche Parish,21,569.0,295.0,,,,,,
1107,Louisiana,La Salle Parish,19,395.0,207.0,rice,97.0,59.0,43.0,84.0,6.3
1108,Louisiana,Lincoln Parish,17,350.5,183.75,coffee,91.0,21.0,26.0,57.4,7.3
1109,Louisiana,Livingston Parish,20,639.5,329.75,,,,,,
1110,Louisiana,Madison Parish,18,340.25,179.125,coffee,91.0,21.0,26.0,57.4,7.3
1111,Louisiana,Morehouse Parish,18,335.25,176.625,coffee,91.0,21.0,26.0,57.4,7.3
1112,Louisiana,Natchitoches Parish,19,374.75,196.875,rice,97.0,59.0,43.0,84.0,6.3
1113,Louisiana,Orleans Parish,21,597.0,309.0,,,,,,
1114,Louisiana,Ouachita Parish,18,316.25,167.125,coconut,40.0,22.0,29.0,100.0,5.7
1115,Louisiana,Plaquemines Parish,21,600.0,310.5,,,,,,
1116,Louisiana,Pointe Coupee Parish,19,508.75,263.875,,,,,,
1117,Louisiana,Rapides Parish,19,444.5,231.75,,,,,,
1118,Louisiana,Red River Parish,18,329.5,173.75,coconut,40.0,22.0,29.0,100.0,5.7
1119,Louisiana,Richland Parish,18,316.75,167.375,coconut,40.0,22.0,29.0,100.0,5.7
1120,Louisiana,Sabine Parish,19,381.0,200.0,rice,97.0,59.0,43.0,84.0,6.3
1121,Louisiana,St. Bernard Parish,21,604.0,312.5,,,,,,
1122,Louisiana,St. Charles Parish,21,600.75,310.875,,,,,,
1123,Louisiana,St. Helena Parish,19,594.25,306.625,,,,,,
1124,Louisiana,St. James Parish,21,569.5,295.25,,,,,,
1125,Louisiana,St. John the Baptist Parish,21,606.5,313.75,,,,,,
1126,Louisiana,St. Landry Parish,19,480.0,249.5,,,,,,
1127,Louisiana,St. Martin Parish,20,497.25,258.625,,,,,,
1128,Louisiana,St. Mary Parish,21,492.0,256.5,,,,,,
1129,Louisiana,St. Tammany Parish,20,621.75,320.875,,,,,,
1130,Louisiana,Tangipahoa Parish,19,631.75,325.375,,,,,,
1131,Louisiana,Tensas Parish,18,357.5,187.75,rice,97.0,59.0,43.0,84.0,6.3
1132,Louisiana,Terrebonne Parish,21,510.0,265.5,,,,,,
1133,Louisiana,Union Parish,17,353.75,185.375,rice,97.0,59.0,43.0,84.0,6.3
1134,Louisiana,Vermilion Parish,20,457.25,238.625,,,,,,
1135,Louisiana,Vernon Parish,19,462.25,240.625,,,,,,
1136,Louisiana,Washington Parish,19,600.0,309.5,,,,,,
1137,Louisiana,Webster Parish,18,346.0,182.0,coffee,91.0,21.0,26.0,57.4,7.3
1138,Louisiana,West Baton Rouge Parish,20,539.75,279.875,,,,,,
1139,Louisiana,West Carroll Parish,18,339.0,178.5,coffee,91.0,21.0,26.0,57.4,7.3
1140,Louisiana,West Feliciana Parish,19,516.25,267.625,,,,,,
1141,Louisiana,Winn Parish,18,364.5,191.25,rice,97.0,59.0,43.0,84.0,6.3
1142,Maine,Androscoggin County,8,295.25,151.625,coconut,40.0,22.0,29.0,100.0,5.7
1143,Maine,Aroostook County,6,247.75,126.875,apple,33.0,143.0,204.0,92.0,5.8
1144,Maine,Cumberland County,8,304.75,156.375,coconut,40.0,22.0,29.0,100.0,5.7
1145,Maine,Franklin County,6,233.75,119.875,apple,33.0,143.0,204.0,92.0,5.8
1146,Maine,Hancock County,8,314.25,161.125,coconut,40.0,22.0,29.0,100.0,5.7
1147,Maine,Kennebec County,8,290.75,149.375,coconut,40.0,22.0,29.0,100.0,5.7
1148,Maine,Knox County,8,311.25,159.625,coconut,40.0,22.0,29.0,100.0,5.7
1149,Maine,Lincoln County,9,304.75,156.875,coconut,40.0,22.0,29.0,100.0,5.7
1150,Maine,Oxford County,7,255.25,131.125,apple,33.0,143.0,204.0,92.0,5.8
1151,Maine,Penobscot County,7,282.0,144.5,apple,33.0,143.0,204.0,92.0,5.8
1152,Maine,Piscataquis County,6,249.5,127.75,apple,33.0,143.0,204.0,92.0,5.8
1153,Maine,Sagadahoc County,9,316.75,162.875,coconut,40.0,22.0,29.0,100.0,5.7
1154,Maine,Somerset County,6,229.75,117.875,apple,33.0,143.0,204.0,92.0,5.8
1155,Maine,Waldo County,8,301.0,154.5,coconut,40.0,22.0,29.0,100.0,5.7
1156,Maine,Washington County,8,298.5,153.25,coconut,40.0,22.0,29.0,100.0,5.7
1157,Maine,York County,9,327.0,168.0,coconut,40.0,22.0,29.0,100.0,5.7
1158,Maryland,Allegany County,12,242.5,127.25,apple,33.0,143.0,204.0,92.0,5.8
1159,Maryland,Anne Arundel County,15,322.5,168.75,coconut,40.0,22.0,29.0,100.0,5.7
1160,Maryland,Baltimore County,13,325.75,169.375,coconut,40.0,22.0,29.0,100.0,5.7
1161,Maryland,Calvert County,14,339.75,176.875,coffee,91.0,21.0,26.0,57.4,7.3
1162,Maryland,Caroline County,14,327.75,170.875,coconut,40.0,22.0,29.0,100.0,5.7
1163,Maryland,Carroll County,13,311.25,162.125,coconut,40.0,22.0,29.0,100.0,5.7
1164,Maryland,Cecil County,13,336.0,174.5,coconut,40.0,22.0,29.0,100.0,5.7
1165,Maryland,Charles County,15,313.0,164.0,coconut,40.0,22.0,29.0,100.0,5.7
1166,Maryland,Dorchester County,15,325.75,170.375,coconut,40.0,22.0,29.0,100.0,5.7
1167,Maryland,Frederick County,13,310.0,161.5,coconut,40.0,22.0,29.0,100.0,5.7
1168,Maryland,Garrett County,10,278.75,144.375,apple,33.0,143.0,204.0,92.0,5.8
1169,Maryland,Harford County,13,343.0,178.0,coffee,91.0,21.0,26.0,57.4,7.3
1170,Maryland,Howard County,13,324.5,168.75,coconut,40.0,22.0,29.0,100.0,5.7
1171,Maryland,Kent County,14,311.25,162.625,coconut,40.0,22.0,29.0,100.0,5.7
1172,Maryland,Montgomery County,13,304.25,158.625,coconut,40.0,22.0,29.0,100.0,5.7
1173,Maryland,Prince George's County,14,334.75,174.375,coconut,40.0,22.0,29.0,100.0,5.7
1174,Maryland,Queen Anne's County,14,315.0,164.5,coconut,40.0,22.0,29.0,100.0,5.7
1175,Maryland,St. Mary's County,14,336.5,175.25,coconut,40.0,22.0,29.0,100.0,5.7
1176,Maryland,Somerset County,15,308.5,161.75,coconut,40.0,22.0,29.0,100.0,5.7
1177,Maryland,Talbot County,14,323.75,168.875,coconut,40.0,22.0,29.0,100.0,5.7
1178,Maryland,Washington County,13,280.0,146.5,apple,33.0,143.0,204.0,92.0,5.8
1179,Maryland,Wicomico County,15,323.25,169.125,coconut,40.0,22.0,29.0,100.0,5.7
1180,Maryland,Worcester County,15,319.5,167.25,coconut,40.0,22.0,29.0,100.0,5.7
1181,Maryland,Baltimore City,15,327.75,171.375,coconut,40.0,22.0,29.0,100.0,5.7
1182,"Washington, D.C.","Washington, D.C.",14,332.75,173.375,coconut,40.0,22.0,29.0,100.0,5.7
1183,Massachusetts,Barnstable County,12,344.75,178.375,coffee,91.0,21.0,26.0,57.4,7.3
1184,Massachusetts,Berkshire County,8,368.25,188.125,rice,97.0,59.0,43.0,84.0,6.3
1185,Massachusetts,Bristol County,11,376.5,193.75,rice,97.0,59.0,43.0,84.0,6.3
1186,Massachusetts,Dukes County,12,336.5,174.25,coconut,40.0,22.0,29.0,100.0,5.7
1187,Massachusetts,Essex County,11,390.5,200.75,rice,97.0,59.0,43.0,84.0,6.3
1188,Massachusetts,Franklin County,9,367.75,188.375,rice,97.0,59.0,43.0,84.0,6.3
1189,Massachusetts,Hampden County,10,389.25,199.625,rice,97.0,59.0,43.0,84.0,6.3
1190,Massachusetts,Hampshire County,9,371.5,190.25,rice,97.0,59.0,43.0,84.0,6.3
1191,Massachusetts,Middlesex County,11,381.0,196.0,rice,97.0,59.0,43.0,84.0,6.3
1192,Massachusetts,Nantucket County,12,293.25,152.625,coconut,40.0,22.0,29.0,100.0,5.7
1193,Massachusetts,Norfolk County,11,403.25,207.125,rice,97.0,59.0,43.0,84.0,6.3
1194,Massachusetts,Plymouth County,11,390.0,200.5,rice,97.0,59.0,43.0,84.0,6.3
1195,Massachusetts,Suffolk County,11,407.0,209.0,rice,97.0,59.0,43.0,84.0,6.3
1196,Massachusetts,Worcester County,10,380.25,195.125,rice,97.0,59.0,43.0,84.0,6.3
1197,Michigan,Alcona County,8,179.0,93.5,apple,33.0,143.0,204.0,92.0,5.8
1198,Michigan,Alger County,7,183.5,95.25,apple,33.0,143.0,204.0,92.0,5.8
1199,Michigan,Allegan County,11,216.0,113.5,apple,33.0,143.0,204.0,92.0,5.8
1200,Michigan,Alpena County,8,173.25,90.625,apple,33.0,143.0,204.0,92.0,5.8
1201,Michigan,Antrim County,8,198.75,103.375,apple,33.0,143.0,204.0,92.0,5.8
1202,Michigan,Arenac County,9,194.25,101.625,apple,33.0,143.0,204.0,92.0,5.8
1203,Michigan,Baraga County,6,177.75,91.875,apple,33.0,143.0,204.0,92.0,5.8
1204,Michigan,Barry County,10,240.75,125.375,apple,33.0,143.0,204.0,92.0,5.8
1205,Michigan,Bay County,9,203.75,106.375,apple,33.0,143.0,204.0,92.0,5.8
1206,Michigan,Benzie County,9,201.25,105.125,apple,33.0,143.0,204.0,92.0,5.8
1207,Michigan,Berrien County,11,229.25,120.125,apple,33.0,143.0,204.0,92.0,5.8
1208,Michigan,Branch County,10,270.0,140.0,apple,33.0,143.0,204.0,92.0,5.8
1209,Michigan,Calhoun County,10,248.25,129.125,apple,33.0,143.0,204.0,92.0,5.8
1210,Michigan,Cass County,11,249.5,130.25,apple,33.0,143.0,204.0,92.0,5.8
1211,Michigan,Charlevoix County,8,195.0,101.5,apple,33.0,143.0,204.0,92.0,5.8
1212,Michigan,Cheboygan County,8,183.0,95.5,apple,33.0,143.0,204.0,92.0,5.8
1213,Michigan,Chippewa County,7,186.0,96.5,apple,33.0,143.0,204.0,92.0,5.8
1214,Michigan,Clare County,8,209.0,108.5,apple,33.0,143.0,204.0,92.0,5.8
1215,Michigan,Clinton County,10,225.5,117.75,apple,33.0,143.0,204.0,92.0,5.8
1216,Michigan,Crawford County,8,194.25,101.125,apple,33.0,143.0,204.0,92.0,5.8
1217,Michigan,Delta County,7,173.25,90.125,apple,33.0,143.0,204.0,92.0,5.8
1218,Michigan,Dickinson County,6,150.5,78.25,apple,33.0,143.0,204.0,92.0,5.8
1219,Michigan,Eaton County,10,233.0,121.5,apple,33.0,143.0,204.0,92.0,5.8
1220,Michigan,Emmet County,8,193.75,100.875,apple,33.0,143.0,204.0,92.0,5.8
1221,Michigan,Genesee County,10,243.25,126.625,apple,33.0,143.0,204.0,92.0,5.8
1222,Michigan,Gladwin County,9,200.75,104.875,apple,33.0,143.0,204.0,92.0,5.8
1223,Michigan,Gogebic County,6,173.25,89.625,apple,33.0,143.0,204.0,92.0,5.8
1224,Michigan,Grand Traverse County,9,198.75,103.875,apple,33.0,143.0,204.0,92.0,5.8
1225,Michigan,Gratiot County,10,222.25,116.125,apple,33.0,143.0,204.0,92.0,5.8
1226,Michigan,Hillsdale County,10,263.5,136.75,apple,33.0,143.0,204.0,92.0,5.8
1227,Michigan,Houghton County,6,165.0,85.5,apple,33.0,143.0,204.0,92.0,5.8
1228,Michigan,Huron County,9,193.0,101.0,apple,33.0,143.0,204.0,92.0,5.8
1229,Michigan,Ingham County,10,226.0,118.0,apple,33.0,143.0,204.0,92.0,5.8
1230,Michigan,Ionia County,10,232.5,121.25,apple,33.0,143.0,204.0,92.0,5.8
1231,Michigan,Iosco County,8,194.25,101.125,apple,33.0,143.0,204.0,92.0,5.8
1232,Michigan,Iron County,5,167.75,86.375,apple,33.0,143.0,204.0,92.0,5.8
1233,Michigan,Isabella County,9,207.75,108.375,apple,33.0,143.0,204.0,92.0,5.8
1234,Michigan,Jackson County,10,235.0,122.5,apple,33.0,143.0,204.0,92.0,5.8
1235,Michigan,Kalamazoo County,11,249.5,130.25,apple,33.0,143.0,204.0,92.0,5.8
1236,Michigan,Kalkaska County,8,207.75,107.875,apple,33.0,143.0,204.0,92.0,5.8
1237,Michigan,Kent County,9,224.75,116.875,apple,33.0,143.0,204.0,92.0,5.8
1238,Michigan,Keweenaw County,6,156.25,81.125,apple,33.0,143.0,204.0,92.0,5.8
